"comment_id","author","body","source","channel"
"Ugx-2chxd7jqhPcql7h4AaABAg","@com.android.providers.settings","So motorola gives stock android on all of their phones except flip phones. their flip phones have basically oneUI with no name so they dont get sued, whilst people who cant spend 4.5 grand on a phone get stock android with little accessibility stuff like do a karate move to toggle the flashlight and stuff, buddy u can get that with a thirdparty app i guarantee, they also dictate whetever u can root, i have motorola","youtube","dave2d"
"UgyVPX5sikmK7JgjVf94AaABAg","@Drummrguy1989","I LOVE the 24 ultra. I got the s25 ultra because I use the higher end things on it but I didnt trade in the Motorola its kept as a back up media gym phone","youtube","dave2d"
"UgzR-YR0CBw9XxcJL8Z4AaABAg","@Mikani_","Ok, I just realized a flip phone would be perfect for me. Lately I can only sleep watch videos and it's annoying trying to balance it on the bed without external accessories","youtube","dave2d"
"UgxHxLl8lGEjaIWTQy94AaABAg","@ruspj","i thought there was an effort to stamp out the need for proprietary charging bricks.
especially in Europe but not being worth manufacturers developing a separate model for each market resulting in it being standard everywhere. wasnt it part of the regulations that switched iPhones to USB C","youtube","dave2d"
"UgzmYKFxr8m91VGXbn94AaABAg","@mastermind2082","Is it me or do I see nothing interesting about these phones","youtube","dave2d"
"UgyX9mXsZc2NMnOvXwN4AaABAg","@staar_core","""I like to know how late I am"" is the realest statement I've ever heard 😭🥀","youtube","dave2d"
"Ugzq90BMdNGxq_BmWQh4AaABAg","@TA-zf4me","Show of hands. How many people viewing this video have Wi-Fi 7 routers at home or in the workplace?","youtube","dave2d"
"Ugw8_43SuTj1OxxYizR4AaABAg","@critic_empower_joke_rlaxtslife","Overpriced, move along","youtube","dave2d"
"UgyxanmlXeb6jIXobmZ4AaABAg","@fallencastle","So a few months ago, the clicks keyboard announced pre-orders. The moto razr was among the offering. I got mine from Best buy after a delay or 3, and I cannot be happier.","youtube","dave2d"
"UgwoCng_MxAowCvA-YR4AaABAg","@edwardfletcher7790","Motorola are still selling budget phones with a headphone socket and SD Card slot.

Also Bare Android for super fast SW updates and hardly any bloatware 😮

 Winning 🏆👍","youtube","dave2d"
"Ugw3p7jJRoAlzXwHqTB4AaABAg","@liquidalloy","The only reason why i loved the Bixby button was because it was fully remappable to do anything.","youtube","dave2d"
"UgyPK-RnpjkM_WJPH_Z4AaABAg","@Betelgeusewaitforit","Not super into folding phones. My daily driver was a ROG 3 for 2 years and then my iPhone 13 is my work phone. Now that iPhone never even come close to my ROG.
So until last week I was on it (replaced the battery and year ago).. so I was after getting the new Android 15, my list was not simple:
1. Display without any holes 
2. 3.5 mm Headphone Jack 
3. Should do YouTube
Landed up with a Moto Edge 60 Stylus. Definitely not as fast as my ROG 3 tad bit less.. but not a mobile gamer and got a ROG Ally for that.
Motorola has been sticking with stock Android to the core. Literally, doesn't have a file manager or a Gallery App. Camera is average.
Got a hole in the display but the pole was a decent option (Stylus). Now I slammed in my SD card with a lot of FLAC and the DAC is not bad at all.. it's very decent for something that has vanished.

I could have got the ROG 9 but the price is really not an upgrade as cool as I'd pay for.

So, hello Moto for a bit and then maybe we find out..","youtube","dave2d"
"UgySaBFvz4GJQbq1_GR4AaABAg","@LegnaiaUnderground","4:36 Yesterday I saw a short about how to set the classic way of notifications/quick settings on One UI  7 (pencil icon/panel settings). Very nice, in the past month I had kept opening the wrong screen half of the times! 😅 Kudos to Samsung for letting users have a choice.","youtube","dave2d"
"Ugy4SOkkAw3XgDC-LGd4AaABAg","@ivanmehboob","itll be a while before i get the razr again but i love motorola. ive been rockin a motorola android for the better part of 7 years","youtube","dave2d"
"Ugx8pT-2txDKpYQKBUh4AaABAg","@SPISheste","No telephoto lens? Hard pass :(","youtube","dave2d"
"UgxzqtCbZWqwBqacrLF4AaABAg","@hunterx2591","Had a folding phone for 3 years... Just bought a non folding phone and will never go back to a folding one. The downside of a plastic screen and a hinge that inevitable breaks with normal use is just too painful","youtube","dave2d"
"UgwXnKnwQwwJmCpzcRJ4AaABAg","@darreng1666","Saddest me but went to a slab s25+ phone. Loved my flip phone but my zflip 3,4,5 and RAZR 2024 all had screen protector and screen failure within a year. Never had one lasted. Always had case and took care of them.","youtube","dave2d"
"UgzrucAAN6J9wDa8H7d4AaABAg","@jeetbhanushalipixel","I don't think it's a good idea that we bring a gaming perspective in the flip phone 

Cause if you want to game then buy ps5 or red magic not sponsored but just facts","youtube","dave2d"
"UgwaAUWDz8lmPXPhZU94AaABAg","@ryancooper5647","How much did Motorola pay you to give a review for this thing?","youtube","dave2d"
"UgyotDewjZPkrajTmxZ4AaABAg","@endorkugo","an important factor in me buying a new phone is how many years of updates will the phone get. i think the standard is 5-7. the motorola phones look good but i think it's 2 years max update","youtube","dave2d"
"UgyLPQpeSLN4i9zy4Yl4AaABAg","@conor7154","Literally who would want this? Just buy an iPhone lmao. I can think of 4 people that I know of who still have androids and every time I see them something is wrong with their phones and they have 80 different icons in the top bar. It folds in half so you’re making it twice as thick as a normal phone in exchange for making it half the height, so I’m not sure there’s a real win there. You can’t leave it unfolded in your pocket because there’s a huge risk of it folding the wrong way. The screen is completely distorted because of the crease. I genuinely don’t know what the appeal of this is.","youtube","dave2d"
"Ugz5jXTpDzuCQHH49XV4AaABAg","@boxingministry","I had one and enjoyed it tremendously but don't drop it. even with a case, if one flip side lands before the other one, the hinge gets dislodged and break the screen. Back to slab phone for me.","youtube","dave2d"
"UgywYssryY0Qdxmyjvp4AaABAg","@Malcolmstuartcole","Remember the blue motorola clamshell you had as a kid linus . . .The one i sold you had a dodgy  lead BUT you said  you still wanted it THEN slated me for it on YT ... .Found denis ssh on my root .I know what you did last summer . . I FORGIVE YOU . . I also forgive elon for not returning my 50 dolla ....Kinda happened at the same time . . .BYE","youtube","dave2d"
"UgynZWGAem_oyxVJWS14AaABAg","@solidsnake6405","Im so tired of big tech screwing Americans on these prices..","youtube","dave2d"
"Ugyy82Ppl1SQAhCm1B14AaABAg","@andriyselezen9513","Got myself Moto G 2025 for 40$ . The phone works amazingly.","youtube","dave2d"
"UgzUhg6UeXWdN3n1bVF4AaABAg","@procallgears8490","I have the not ultra 2024 flip turn the phone over and the cameras won't be in your way 😔","youtube","dave2d"
"UgykOjx4-F5pngViKap4AaABAg","@JB-kp7pw","I recently got the razr 2025 and it is so freaking fun to use. It also helped me lessen my screen time drastically, no more doomscrolling","youtube","dave2d"
"UgxYYRienAQYJT6U8N94AaABAg","@Echoeightysix","You can get the base model 2024 through Straighttalk here in the states for $200. Also have to buy a service plan with it. Aaaaand it doesn't come with any charging accessories so it ends up being closer to $300 but it's an option if anyone would be intereted in getting one. Just thought i would throw that out there. Can't speak to the longevity of the device itself but it does have a 1 year warranty through Motorola incase there is a manufacturing defect. Like the screen/screen protector bubbling up. I am babying mine though. The way you flick the phone open and close it gives me anxiety. 😆 Battery life on it is mid but with the 30W charging brick it takes maybe an hour and a half to charge back up. The second screen on these devices are a game changer. So far i love mine. I know this is a video for the 2025 model but just wanted to let people know it is out there.","youtube","dave2d"
"UgyuhAFBG2CFSH_EWsl4AaABAg","@VonnegutRosewater-yi4rk","Like why does he have to be so dismissive in the thumbnail.","youtube","dave2d"
"Ugw_3GBVRnBN3L_MceN4AaABAg","@sida9604","Used to be subbed to LTT now im clicking on dont recommend channel whereever I see his face","youtube","dave2d"
"Ugymrio7giygapuHfuV4AaABAg","@willprince4004","Hey I love the bixby button >=(","youtube","dave2d"
"Ugyuh6LIoe8Qb3uNhOl4AaABAg","@Jay-c9m7w","its not a real wood maan","youtube","dave2d"
"UgxlHMYMmsscFiKilX14AaABAg","@Jay-c9m7w","whats the reason for existence of foldable phone if unfolded its screen is about the size of regular smartphone?","youtube","dave2d"
"UgyGY_t2s-JHzGJ4IXZ4AaABAg","@macadelic2492","Moto really put the ball in Sam's court 😂 right on","youtube","dave2d"
"UgwpmhZ3pUuHt1LCT6t4AaABAg","@chriscole9621","Wow forgot about the droid turbo, that was a cool phone","youtube","dave2d"
"UgxV4-d9TgA6ENRSDSt4AaABAg","@Daniel-vd3gi","Dude you wear a watch .. it tells time right😅","youtube","dave2d"
"UgxMNNfD2lNhkNmsmqJ4AaABAg","@Daniel-vd3gi","I  am using Motorola phone for 10 years now and I like them but since sometime now you get update that force you to install apps I don't want and it's a hassle to unselect them","youtube","dave2d"
"Ugw-CV_krqDuaXlJNrB4AaABAg","@zmooh","whoever is editing these clearly doesn't like his boss..","youtube","dave2d"
"UgzqsRJ2i9Jlp4oB-Sx4AaABAg","@benjiderrick4590","That’s cool, but it already has software bugs even though they’re not at their first attempt. A few shown in video like the outer screen double camera thing.
I’m out on Motorola. They are now part of Lenovo, and Lenovo can’t make a good phone. Period.
Bought a Lenovo k6 brand new, it exploded just like a galaxy note 7. It was full of software bugs, it ran extremely hot even though it had a measly snapdragon 430. Even with android 7 it was borderline unusable.
And then after I got myself a moto e4 thinking like the g4 it would be a great hackable phone. I was mistaken. It was even slower than the Lenovo despite having a stock android, garbage camera quality, shitty screen, even with boot loader unlocked basically no software support for lineageos or similar.
After 10 years of android and hatred for iOS, I finally pulled the trigger for a refurbished iPhone XS. Believe it or not, it’s sometimes better to get an old flagship than a brand new budget phone. This iPhone runs circles around those Chinese rugged phones with « 12Gigs of expandable ram very fast eight core cpu monster battery super ai triple quadruple camera », that comes with substandard mediatek chips with crappy graphics and very poor software optimization and support. Can’t even do 20fps in Fortnite in 50% renderscale at 720p. While the iPhone does maintain a smooth 30 at near 100% scale at native res… yeah not a great showing that a 500€ smartphone gets demolished by a 6 year old iPhone with a third of the ram. Oh and that 500€ phone sports a dimensity 7050, so not far from the 7300 shown in the video…","youtube","dave2d"
"UgybYh5cy6MLmquVoYh4AaABAg","@Dukenukem","If you squint a bit you can actually see the Z Flip 5 both of these are based on... (surely, there is not much to ""invent"" on a flipphone, but all listed features are on my ZFlip5 that is already almost 2 years old)","youtube","dave2d"
"UgxSjuOED9EDls3WQ-p4AaABAg","@DaftknightLP","Yes buy a secret labs chair, theyre great for giving you hemorrhoids and destroying your hips, ask me how i know, build for comfort except for the metal support bar under the seat pan","youtube","dave2d"
"UgyCLXEPcJwcKgxQUm94AaABAg","@DaftknightLP","Okay, how much money do you think they saved cutting those screens on the non ultra by .4 in, when i looked at it i thought why bother","youtube","dave2d"
"UgyojQZuWDht50tdDrF4AaABAg","@DaftknightLP","Idk whats up with this video, maybe its my phones speakers but the plosives when linus is talking, some of them are so high pitch it hurts my ears","youtube","dave2d"
"UgzOZWt45PNsmW8zPll4AaABAg","@polacamerasx","I want to make a small correction regarding the package contents—there are versions with the ""Premium Protective Cover Edition"", which include a 68W charger, cable, and case. In some regions, this edition is not available, but I don’t know the reasons for that.","youtube","dave2d"
"UgwXMpIDJtpxFMZbO5h4AaABAg","@Ratwagonz","I've gotten so accustomed to having a phone with a reprogrammable extra slider switch that I think it may have become a make or break feature for me","youtube","dave2d"
"UgzZgyJ7Atr8XIU-AHd4AaABAg","@EmperorGiraffe","Actually all 3 of the ultras cameras are 50mp","youtube","dave2d"
"Ugz9XzpPj7QFM3pa1el4AaABAg","@ZoomtechSLO","I have had my second razr 40 ultra for 1 years now. On the first one the folding screen broke after 2 months of use. The second lasted 6 months and the screen developed a line on the folding screen. After another month  it broke in half. After screen replacement the phone lasted another 4 months and it got the line again and the same day broke in half. The phones were never dropped and always in the case. Now I am on the 4th screen and don't use the phone any more. I bought a ThinkPhone by Motorola because I like stock Android system","youtube","dave2d"
